simulation_id,json_file,sequence,actor,text,external_id,audio_file_id
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,6,TRAINEE,We have to ask for security reasons.,b67c72b5-4176-4517-88ff-ada35e91a771,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,7,SYM,[exasperated] OK it's 2 2 2 2    2 2 2 2    2 2,8a390a4c-0a9f-49f2-b33d-54cdd84324d5,ac09980a-ea28-4fd9-8f9e-82edaddcdeda
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,8,TRAINEE,Thank you. I'm checking now to see if the transfer is pending.,67597244-5edc-4b28-ac43-ef0d20fd350a,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,9,SYM,What do you mean PENDING? This is supposed to be INSTANT. Just put the money into my account.  NOW.,e8d57678-d8e9-4fab-b670-13d6e12b3c87,352dcce9-3af2-4089-a122-23cae5009d3b
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,10,TRAINEE,One moment please. ,6ebb708d-a1c7-4c80-8d18-6c6376a3d384,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,11,SYM,[sighing loudly],f502d592-e5b4-42f5-a794-426555117c4d,8eb28a20-0e37-46d7-bb42-26f30a43c338
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,12,TRAINEE,"So, the reason the funds haven’t processed yet is that your e-mail address is not registered.",5035a0e9-c60d-4d6b-839e-8807d5a4a23f,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,13,SYM,"No way. I DID give my email. I set this up a few days ago, I know I did. Go register it NOW and put my money in the account NOW.",f99ccc0a-55c5-459d-a4f4-168bcb2109d3,7e58aae9-3fe5-4176-bb34-3db08d05f411
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,14,TRAINEE,"I’m sorry about it, but for security reasons I can’t do it for you. But if you login, I can walk you through the one click process.",4552bf7f-f02d-40f9-86b9-e6266710bc10,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,15,SYM,Are you kidding me? Fine. But this better be the LAST TIME I register my email. You guys are idiots. ,09afebc2-0509-4883-8672-d69b32d554e9,d96087fe-4d27-42bd-b0ec-5fa3396f424c
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,16,TRAINEE,"I understand your frustration. Now, see the box that says ACTIVATE EMAIL on your home screen? Click on that please.",bebc4e18-06a0-449e-a2a5-2b5bb1102a4b,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,17,SYM,"Alright, fine. ",80c051b6-0299-40a1-a41a-89e76745a97c,571dcc74-9c05-4e70-9e0d-d676a7a6df30
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,18,TRAINEE,"Thank you, that took care of it. You should see the funds  now.",26ca7893-2a7d-40c3-98f2-175dad075b82,
FINANCIAL _ B1 Zelle Payment issue - extreme SHORTENED,data.json,19,SYM,This completes your simulation.,b1d6f572-efea-40b5-ba0b-1f944f45a447,b9b2da6c-8b36-43d0-8121-e44ef2d88364
H21 Health insurance coverage question – (Real human voice),data.json,1,SYM,"In this simulation, you will help a customer identify whether a procedure is covered by their health insurance.",c85ec4f1-59b6-49ca-923f-e0ebd82b634e,f3bef844-68c7-402f-b1aa-39e59eed0396
H21 Health insurance coverage question – (Real human voice),data.json,2,SYM,STEP 1 - Opening.,dbab01db-8ddb-4fb1-ad3f-f30a3c23b7e8,2ef41389-6d66-46e2-bbc3-ca7bd1d7c527
H21 Health insurance coverage question – (Real human voice),data.json,3,SYM,[Phone rings],72cffe77-7bfe-4a6b-8a9d-56358070251d,a3cbe499-3ae7-4de6-af87-1c9a7f3910e3
H21 Health insurance coverage question – (Real human voice),data.json,4,TRAINEE,Thank you for calling ABC Health Insurance. My name is [YOUR NAME]. How may I assist you today?,9dd533a1-0b54-4efc-b735-5d1f65d20541,
H21 Health insurance coverage question – (Real human voice),data.json,5,SYM,"Hi, my name is Ash. I wanted to inquire if a specific medical procedure is covered by my health insurance.",21ed5eb4-59d9-4dfd-967f-75dca22be281,02a5b0ef-605e-4b47-9661-b6b38f13f664
H21 Health insurance coverage question – (Real human voice),data.json,6,TRAINEE,"Of course, Ash. I'm here to help. May I have your first and last name?",6b9ddfef-e4cd-4224-b885-280b77c04005,
H21 Health insurance coverage question – (Real human voice),data.json,7,SYM,Ash Harris.,d010daf5-958d-4eb0-9ed3-09fabebfdc1a,eaa3acae-7bf2-42b6-af02-461a0727aca5
H21 Health insurance coverage question – (Real human voice),data.json,8,TRAINEE,I appreciate it. Can you please provide me with your policy number so that I can access your account?,949e19dd-c541-409a-88a7-286e0ec6eef1,
H21 Health insurance coverage question – (Real human voice),data.json,9,SYM,"Sure, my policy number is A B C 1 2 3 4 5 6.",5c876d0d-aa85-4bb9-b9e8-952317b68f04,715b6387-a3da-45a3-b032-14056da0d778
H21 Health insurance coverage question – (Real human voice),data.json,10,SYM,STEP 2 - Gather Information.,73e542c8-ca8f-49b6-85df-176d73c363cd,a58634f3-3a27-4e15-9592-ac80e8494d55
H21 Health insurance coverage question – (Real human voice),data.json,11,TRAINEE,"Thank you, Ash. Let me pull up your policy information. While I do that, could you please provide me with the details of the medical procedure you're inquiring about?",5fdbe5a8-03f4-4ef8-aacd-765f297c81c4,
H21 Health insurance coverage question – (Real human voice),data.json,12,SYM,I'm considering getting a knee surgery called arthroscopic meniscectomy. I wanted to know if it's covered under my policy.,bb36659c-8eea-4d6f-a644-10abd3554f3e,50b36e04-c212-45fe-8fc9-626283f6a651
H21 Health insurance coverage question – (Real human voice),data.json,13,TRAINEE,"I understand. Let me check the specifics of your coverage. Just give me a moment, please.",2fed7821-f1f0-433a-86ef-42a5192296ed,
H21 Health insurance coverage question – (Real human voice),data.json,14,TRAINEE,"Thank you for waiting, Ash. I have reviewed your policy, and I can confirm that arthroscopic meniscectomy is covered under your health insurance plan. However, it's important to note that coverage can vary based on factors such as medical necessity, network providers, and any applicable deductibles or co-payments.",14d2bea0-7861-4263-999f-32c7d23bcad4,
H21 Health insurance coverage question – (Real human voice),data.json,15,SYM,"That's great to hear! Could you please provide me with some additional information? For instance, do I need a referral from my primary care physician before scheduling the surgery?",4fcd2824-b548-44ca-af0e-b3a636e96b58,33105af1-ecc8-4cdc-8bb6-afbee384bef1
H21 Health insurance coverage question – (Real human voice),data.json,16,TRAINEE,"That's an excellent question, Ash. According to your policy, you do not require a referral from your primary care physician for this specific procedure. However, it's always a good idea to consult with your doctor or surgeon to ensure that the surgery is appropriate for your specific medical condition.",9f78f515-a392-4e7c-b133-94d4c15c3253,
H21 Health insurance coverage question – (Real human voice),data.json,17,SYM,"I see. Thank you for clarifying that. Now, I'm also curious about the coverage limits and any out-of-pocket expenses I may incur.",ec9039f3-69e3-4274-b0f9-d1cb51cb77f3,9bc37fc3-0e18-4908-87d5-f1b775489aef
H21 Health insurance coverage question – (Real human voice),data.json,18,TRAINEE,"Certainly, Ash. Let me go over that with you. Your policy has a coverage limit for surgical procedures, and I can see that it includes coverage for this specific surgery. As for out-of-pocket expenses, it's important to review your policy documents or contact our claims department to determine any deductibles, co-payments, or coinsurance that may apply.",b3cc2269-1ca3-4221-a0d6-ffb15eb4283a,
H21 Health insurance coverage question – (Real human voice),data.json,19,SYM,"I'll make sure to review my policy documents. Lastly, could you provide me with a list of in-network surgeons or facilities that perform this procedure?",3dbe64b7-9705-47ec-981f-6b686c504d81,842521eb-8888-407d-bc1f-0545ceb473a4
H21 Health insurance coverage question – (Real human voice),data.json,20,TRAINEE,"Absolutely, Ash. I can assist you with that. Please bear with me while I access the network provider information.",e5ced394-0b4c-47c1-878e-e5c738c67a41,
H21 Health insurance coverage question – (Real human voice),data.json,21,SYM,No worries.,11e351f3-5860-427f-b382-25a7509233e6,739b62ac-2dd3-43b7-84e5-ffa64737a571
H21 Health insurance coverage question – (Real human voice),data.json,22,TRAINEE,"Thank you for your patience, Ash. I have compiled a list of in-network surgeons and facilities that perform arthroscopic meniscectomy in your area. I will email you the list to the email address we have on file. Additionally, you can also visit our website or contact our customer service line to obtain this information.",820e4659-f8f1-477d-a00c-9867fe460949,
H21 Health insurance coverage question – (Real human voice),data.json,23,SYM,That's perfect. Thank you so much for your help. You've been very informative.,bcc2cf99-c043-4b6c-9bb9-fe8293142ab2,a930c9f2-cd03-484e-a0d0-ed098c0c257b
H21 Health insurance coverage question – (Real human voice),data.json,24,SYM,STEP 3 - Closing.,d7825606-8465-4112-b887-c4ac00e96c26,920b6a92-518c-40aa-a6f6-b9aa4833216e
H21 Health insurance coverage question – (Real human voice),data.json,25,TRAINEE,You're welcome. Can you confirm your email address for me?,89356630-be6b-4f4c-8e62-56f7d12d8243,
H21 Health insurance coverage question – (Real human voice),data.json,26,SYM,That would be Ash@email.com,78692f7d-cd52-4b46-b19e-eaed1cf97828,f7a49653-d70b-41c7-ab17-214944ba3de4
H21 Health insurance coverage question – (Real human voice),data.json,27,TRAINEE,"Thank you, Ash. I'm glad I could assist you. If you have any further questions or need any additional information, please don't hesitate to reach out to us. We're here to help you make the most of your health insurance coverage.",0b906cd2-2775-4da6-bf16-2a7bf85ec37a,
H21 Health insurance coverage question – (Real human voice),data.json,28,SYM,I appreciate that. Thanks again for your assistance.,bb166261-1993-4850-862a-842f92f8ce17,04fd7e4b-a855-48f0-971a-f18314e5a1de
H21 Health insurance coverage question – (Real human voice),data.json,29,TRAINEE,"It's my pleasure, Ash. Take care, and have a great day!",e4da10fa-7b6c-40dc-8f83-1efef37d2606,
H21 Health insurance coverage question – (Real human voice),data.json,30,SYM,This concludes your simulation.,e3e90f46-966f-4840-a560-2fbc1aad8c6f,961fa588-3545-45c4-93fe-bc5908f463a3
H21 Health insurance coverage question – (Real human voice) (1),data.json,1,SYM,"In this simulation, you will help a customer identify whether a procedure is covered by their health insurance.",80312676-9391-4f1d-87e8-6446dcfb5a68,f3bef844-68c7-402f-b1aa-39e59eed0396
H21 Health insurance coverage question – (Real human voice) (1),data.json,2,SYM,STEP 1 - Opening.,0024e24e-ba23-4654-a62f-e14767916c4b,2ef41389-6d66-46e2-bbc3-ca7bd1d7c527
H21 Health insurance coverage question – (Real human voice) (1),data.json,3,SYM,[Phone rings],9c3bf240-4dc3-4378-8b01-37525efefcc3,a3cbe499-3ae7-4de6-af87-1c9a7f3910e3
H21 Health insurance coverage question – (Real human voice) (1),data.json,4,TRAINEE,Thank you for calling ABC Health Insurance. My name is [YOUR NAME]. How may I assist you today?,f45bb1b6-fdc9-43f7-977b-9826ce443a16,
H21 Health insurance coverage question – (Real human voice) (1),data.json,5,SYM,"Hi, my name is Ash. I wanted to inquire if a specific medical procedure is covered by my health insurance.",892f8156-191f-48b4-a755-142fcb3ce0ec,02a5b0ef-605e-4b47-9661-b6b38f13f664
H21 Health insurance coverage question – (Real human voice) (1),data.json,6,TRAINEE,"Of course, Ash. I'm here to help. May I have your first and last name?",19909c76-48fc-4f1c-8747-112e30f70581,
H21 Health insurance coverage question – (Real human voice) (1),data.json,7,SYM,Ash Harris.,5efea786-2b81-4cec-b127-41414011c46c,eaa3acae-7bf2-42b6-af02-461a0727aca5
H21 Health insurance coverage question – (Real human voice) (1),data.json,8,TRAINEE,I appreciate it. Can you please provide me with your policy number so that I can access your account?,b38f5dd9-cde5-4c50-93ff-2f0851c70f9d,
H21 Health insurance coverage question – (Real human voice) (1),data.json,9,SYM,"Sure, my policy number is A B C 1 2 3 4 5 6.",79574d80-3110-42d2-a030-bcc22f1dff3d,715b6387-a3da-45a3-b032-14056da0d778
H21 Health insurance coverage question – (Real human voice) (1),data.json,10,SYM,STEP 2 - Gather Information.,380caa86-ec5f-4d3f-8522-8c7f8995fa4a,a58634f3-3a27-4e15-9592-ac80e8494d55
H21 Health insurance coverage question – (Real human voice) (1),data.json,11,TRAINEE,"Thank you, Ash. Let me pull up your policy information. While I do that, could you please provide me with the details of the medical procedure you're inquiring about?",37b32e74-4ebf-4abb-a7d0-dab06356eb3d,
H21 Health insurance coverage question – (Real human voice) (1),data.json,12,SYM,I'm considering getting a knee surgery called arthroscopic meniscectomy. I wanted to know if it's covered under my policy.,4ea54224-2620-48ca-a2cd-ea516f7c25b2,50b36e04-c212-45fe-8fc9-626283f6a651
H21 Health insurance coverage question – (Real human voice) (1),data.json,13,TRAINEE,"I understand. Let me check the specifics of your coverage. Just give me a moment, please.",4d535d16-6926-4976-a79d-31cbf7585147,
H21 Health insurance coverage question – (Real human voice) (1),data.json,14,TRAINEE,"Thank you for waiting, Ash. I have reviewed your policy, and I can confirm that arthroscopic meniscectomy is covered under your health insurance plan. However, it's important to note that coverage can vary based on factors such as medical necessity, network providers, and any applicable deductibles or co-payments.",98f3717a-e666-47ef-9314-3ffec1bbc775,
H21 Health insurance coverage question – (Real human voice) (1),data.json,15,SYM,"That's great to hear! Could you please provide me with some additional information? For instance, do I need a referral from my primary care physician before scheduling the surgery?",5a4cc911-a7e9-4137-a5d0-9837ed623804,33105af1-ecc8-4cdc-8bb6-afbee384bef1
H21 Health insurance coverage question – (Real human voice) (1),data.json,16,TRAINEE,"That's an excellent question, Ash. According to your policy, you do not require a referral from your primary care physician for this specific procedure. However, it's always a good idea to consult with your doctor or surgeon to ensure that the surgery is appropriate for your specific medical condition.",47bec74a-4d86-4646-8805-97a32395fe51,
H21 Health insurance coverage question – (Real human voice) (1),data.json,17,SYM,"I see. Thank you for clarifying that. Now, I'm also curious about the coverage limits and any out-of-pocket expenses I may incur.",ace9fd46-f141-49bb-b888-c870e75f4cd4,9bc37fc3-0e18-4908-87d5-f1b775489aef
H21 Health insurance coverage question – (Real human voice) (1),data.json,18,TRAINEE,"Certainly, Ash. Let me go over that with you. Your policy has a coverage limit for surgical procedures, and I can see that it includes coverage for this specific surgery. As for out-of-pocket expenses, it's important to review your policy documents or contact our claims department to determine any deductibles, co-payments, or coinsurance that may apply.",48e42a05-62dd-4833-8625-f8e656d57481,
H21 Health insurance coverage question – (Real human voice) (1),data.json,19,SYM,"I'll make sure to review my policy documents. Lastly, could you provide me with a list of in-network surgeons or facilities that perform this procedure?",67ba3df9-69c2-45af-afd6-bf415f74ef72,842521eb-8888-407d-bc1f-0545ceb473a4
H21 Health insurance coverage question – (Real human voice) (1),data.json,20,TRAINEE,"Absolutely, Ash. I can assist you with that. Please bear with me while I access the network provider information.",c79ee050-e7f7-489b-b84f-26983d1e0b2f,
H21 Health insurance coverage question – (Real human voice) (1),data.json,21,SYM,No worries.,93f42fde-8dbd-4c4b-96ff-a16287b4233b,739b62ac-2dd3-43b7-84e5-ffa64737a571
H21 Health insurance coverage question – (Real human voice) (1),data.json,22,TRAINEE,"Thank you for your patience, Ash. I have compiled a list of in-network surgeons and facilities that perform arthroscopic meniscectomy in your area. I will email you the list to the email address we have on file. Additionally, you can also visit our website or contact our customer service line to obtain this information.",29a2d7ea-32cb-490f-bcc9-5f942db214be,
H21 Health insurance coverage question – (Real human voice) (1),data.json,23,SYM,That's perfect. Thank you so much for your help. You've been very informative.,8d8557a9-5eb5-4e29-8fe6-8927da671167,a930c9f2-cd03-484e-a0d0-ed098c0c257b
H21 Health insurance coverage question – (Real human voice) (1),data.json,24,SYM,STEP 3 - Closing.,dedc81b6-922d-4e4c-aa7b-772c1acf3128,920b6a92-518c-40aa-a6f6-b9aa4833216e
H21 Health insurance coverage question – (Real human voice) (1),data.json,25,TRAINEE,You're welcome. Can you confirm your email address for me?,9f54537e-fc5f-4b4b-ba0c-5d1f360cdfc2,
H21 Health insurance coverage question – (Real human voice) (1),data.json,26,SYM,That would be Ash@email.com,51379d32-754e-4600-9133-a0f15ab99ff5,f7a49653-d70b-41c7-ab17-214944ba3de4
H21 Health insurance coverage question – (Real human voice) (1),data.json,27,TRAINEE,"Thank you, Ash. I'm glad I could assist you. If you have any further questions or need any additional information, please don't hesitate to reach out to us. We're here to help you make the most of your health insurance coverage.",3d1c55c7-6dfe-4dc1-a2ef-6c02eafd6a5d,
H21 Health insurance coverage question – (Real human voice) (1),data.json,28,SYM,I appreciate that. Thanks again for your assistance.,f7379ce4-2379-428e-a512-6239c3530528,04fd7e4b-a855-48f0-971a-f18314e5a1de
H21 Health insurance coverage question – (Real human voice) (1),data.json,29,TRAINEE,"It's my pleasure, Ash. Take care, and have a great day!",60ab606d-5f24-4c38-a3d4-6e2874ede895,
H21 Health insurance coverage question – (Real human voice) (1),data.json,30,SYM,This concludes your simulation.,7a12da03-e618-44ef-8e88-9cd61309a2e6,961fa588-3545-45c4-93fe-bc5908f463a3
H21 Health insurance coverage question – Step 1 (Opening),data.json,1,SYM,"In this simulation, you will learn how to open a call, when the customer has called in to identify whether a procedure is covered by their health insurance.",81ce38b2-4724-482b-96bb-69cbe4218abb,8fff0ffb-e28e-4108-abc2-b1de464a107b
